"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"BP"	"GO:0046677"	"response to antibiotic"	"6/247"	"58/2736"	0.427547314823182	0.970419689985469	0.970419689985469	"entS/hcp/ftsK/marR/gst/katG"	6
"BP"	"GO:0000003"	"reproduction"	"2/247"	"16/2736"	0.430905883089016	0.970419689985469	0.970419689985469	"sulA/pbpG"	2
"MF"	"GO:0004529"	"exodeoxyribonuclease activity"	"2/247"	"16/2736"	0.430905883089016	0.970419689985469	0.970419689985469	"xthA/recC"	2
"BP"	"GO:0010243"	"response to organonitrogen compound"	"2/247"	"16/2736"	0.430905883089016	0.970419689985469	0.970419689985469	"ybaO/asnC"	2
"MF"	"GO:0015101"	"organic cation transmembrane transporter activity"	"2/247"	"16/2736"	0.430905883089016	0.970419689985469	0.970419689985469	"thiP/sapC"	2
"BP"	"GO:0015846"	"polyamine transport"	"2/247"	"16/2736"	0.430905883089016	0.970419689985469	0.970419689985469	"potH/sapC"	2
"BP"	"GO:0016042"	"lipid catabolic process"	"2/247"	"16/2736"	0.430905883089016	0.970419689985469	0.970419689985469	"fixB/fadE"	2
"BP"	"GO:0016226"	"iron-sulfur cluster assembly"	"2/247"	"16/2736"	0.430905883089016	0.970419689985469	0.970419689985469	"erpA/sufA"	2
"BP"	"GO:0019954"	"asexual reproduction"	"2/247"	"16/2736"	0.430905883089016	0.970419689985469	0.970419689985469	"sulA/pbpG"	2
"BP"	"GO:0022414"	"reproductive process"	"2/247"	"16/2736"	0.430905883089016	0.970419689985469	0.970419689985469	"sulA/pbpG"	2
"BP"	"GO:0032505"	"reproduction of a single-celled organism"	"2/247"	"16/2736"	0.430905883089016	0.970419689985469	0.970419689985469	"sulA/pbpG"	2
"BP"	"GO:0043093"	"FtsZ-dependent cytokinesis"	"2/247"	"16/2736"	0.430905883089016	0.970419689985469	0.970419689985469	"sulA/pbpG"	2
"BP"	"GO:0044242"	"cellular lipid catabolic process"	"2/247"	"16/2736"	0.430905883089016	0.970419689985469	0.970419689985469	"fixB/fadE"	2
"BP"	"GO:0072350"	"tricarboxylic acid metabolic process"	"2/247"	"16/2736"	0.430905883089016	0.970419689985469	0.970419689985469	"sucA/acnA"	2
"BP"	"GO:0000041"	"transition metal ion transport"	"4/247"	"37/2736"	0.432410084169415	0.970419689985469	0.970419689985469	"fepD/entS/znuC/fhuF"	4
"MF"	"GO:0031406"	"carboxylic acid binding"	"4/247"	"37/2736"	0.432410084169415	0.970419689985469	0.970419689985469	"dacA/alaS/gcvH/asnC"	4
"BP"	"GO:0042710"	"biofilm formation"	"4/247"	"37/2736"	0.432410084169415	0.970419689985469	0.970419689985469	"hha/proQ/yjgI/lsrK"	4
"MF"	"GO:0043177"	"organic acid binding"	"4/247"	"37/2736"	0.432410084169415	0.970419689985469	0.970419689985469	"dacA/alaS/gcvH/asnC"	4
"BP"	"GO:0048878"	"chemical homeostasis"	"4/247"	"37/2736"	0.432410084169415	0.970419689985469	0.970419689985469	"ybbL/fepD/cutC/fhuF"	4
"BP"	"GO:0098630"	"aggregation of unicellular organisms"	"4/247"	"37/2736"	0.432410084169415	0.970419689985469	0.970419689985469	"hha/proQ/yjgI/lsrK"	4
"BP"	"GO:0098743"	"cell aggregation"	"4/247"	"37/2736"	0.432410084169415	0.970419689985469	0.970419689985469	"hha/proQ/yjgI/lsrK"	4
"BP"	"GO:0051253"	"negative regulation of RNA metabolic process"	"8/247"	"80/2736"	0.436148551786219	0.970419689985469	0.970419689985469	"allR/fur/yjgJ/marR/alaS/gntR/asnC/fabR"	8
"BP"	"GO:0009063"	"cellular amino acid catabolic process"	"5/247"	"48/2736"	0.439408107079041	0.970419689985469	0.970419689985469	"ybaO/pflB/astB/gcvH/ackA"	5
"BP"	"GO:0055085"	"transmembrane transport"	"29/247"	"309/2736"	0.440678130979277	0.970419689985469	0.970419689985469	"thiP/clcA/metN/cyoA/fepD/glnP/rhtA/ybjE/macA/znuC/proQ/yebQ/manY/sapC/sgcB/leuE/lysP/fruB/nupC/alaE/gatC/ugpC/yhjD/dctA/yiaM/atpE/rbsD/lsrC/mgtA"	29
"BP"	"GO:0009628"	"response to abiotic stimulus"	"18/247"	"189/2736"	0.442077226333692	0.970419689985469	0.970419689985469	"degP/yafC/yahO/cspD/ftsK/cspG/proQ/marR/infC/hflD/cpsB/recO/clpB/recC/yhbO/ibpA/groS/groL"	18
"BP"	"GO:0006810"	"transport"	"36/247"	"386/2736"	0.442917849624759	0.970419689985469	0.970419689985469	"thiP/clcA/metN/cyoA/fepD/entS/tolQ/glnP/rhtA/potH/ybjE/macA/znuC/proQ/yebQ/manY/sapC/sgcB/leuE/yehW/lysP/fruB/setB/nupC/ffh/alaE/gatC/ugpC/yhjD/dctA/yiaM/atpE/rbsD/lsrC/mgtA/fhuF"	36
"BP"	"GO:0065009"	"regulation of molecular function"	"6/247"	"59/2736"	0.444202348692918	0.970419689985469	0.970419689985469	"aes/ftsK/sulA/mliC/sbmC/nlpD"	6
"MF"	"GO:0004519"	"endonuclease activity"	"3/247"	"27/2736"	0.445853623373956	0.970419689985469	0.970419689985469	"nfo/cas1/recC"	3
"MF"	"GO:0004527"	"exonuclease activity"	"3/247"	"27/2736"	0.445853623373956	0.970419689985469	0.970419689985469	"rnd/xthA/recC"	3
"BP"	"GO:0009067"	"aspartate family amino acid biosynthetic process"	"3/247"	"27/2736"	0.445853623373956	0.970419689985469	0.970419689985469	"asd/asnA/lysC"	3
"MF"	"GO:0020037"	"heme binding"	"3/247"	"27/2736"	0.445853623373956	0.970419689985469	0.970419689985469	"hyaC/torC/katG"	3
"BP"	"GO:0070887"	"cellular response to chemical stimulus"	"8/247"	"81/2736"	0.450390836541572	0.970419689985469	0.970419689985469	"hcp/ftsK/proQ/marR/yeiG/bcp/norW/katG"	8
"BP"	"GO:0072521"	"purine-containing compound metabolic process"	"8/247"	"81/2736"	0.450390836541572	0.970419689985469	0.970419689985469	"rihC/coaE/cyoA/moeA/yciA/ndk/mazG/atpE"	8
"MF"	"GO:0016874"	"ligase activity"	"9/247"	"92/2736"	0.452506271958779	0.970419689985469	0.970419689985469	"carA/tilS/prpE/entB/folC/alaS/rtcB/atpE/asnA"	9
"CC"	"GO:0098533"	"ATPase dependent transmembrane transport complex"	"4/247"	"38/2736"	0.453246274566661	0.970419689985469	0.970419689985469	"fhuB/metN/potH/ugpC"	4
"BP"	"GO:0009066"	"aspartate family amino acid metabolic process"	"5/247"	"49/2736"	0.457733329831144	0.970419689985469	0.970419689985469	"pflB/ackA/asd/asnA/lysC"	5
"BP"	"GO:0040011"	"locomotion"	"5/247"	"49/2736"	0.457733329831144	0.970419689985469	0.970419689985469	"hha/yedQ/cheW/yhjH/frdB"	5
"CC"	"GO:1902495"	"transmembrane transporter complex"	"6/247"	"60/2736"	0.460761294499403	0.970419689985469	0.970419689985469	"fhuB/metN/cyoA/potH/macA/ugpC"	6
"CC"	"GO:1990351"	"transporter complex"	"6/247"	"60/2736"	0.460761294499403	0.970419689985469	0.970419689985469	"fhuB/metN/cyoA/potH/macA/ugpC"	6
"BP"	"GO:0043603"	"cellular amide metabolic process"	"18/247"	"191/2736"	0.460958961528573	0.970419689985469	0.970419689985469	"frr/carA/entB/nagA/rmf/prmC/yciA/rplT/infC/folC/alaS/arfA/rplQ/rpmC/rplB/asnA/argI/pepA"	18
"MF"	"GO:0004520"	"endodeoxyribonuclease activity"	"2/247"	"17/2736"	0.462559731180177	0.970419689985469	0.970419689985469	"nfo/cas1"	2
"BP"	"GO:0009070"	"serine family amino acid biosynthetic process"	"2/247"	"17/2736"	0.462559731180177	0.970419689985469	0.970419689985469	"asd/lysC"	2
"MF"	"GO:0015295"	"solute:proton symporter activity"	"2/247"	"17/2736"	0.462559731180177	0.970419689985469	0.970419689985469	"nupC/dctA"	2
"BP"	"GO:0031163"	"metallo-sulfur cluster assembly"	"2/247"	"17/2736"	0.462559731180177	0.970419689985469	0.970419689985469	"erpA/sufA"	2
"MF"	"GO:0033293"	"monocarboxylic acid binding"	"2/247"	"17/2736"	0.462559731180177	0.970419689985469	0.970419689985469	"dacA/gcvH"	2
"BP"	"GO:0043085"	"positive regulation of catalytic activity"	"2/247"	"17/2736"	0.462559731180177	0.970419689985469	0.970419689985469	"ftsK/nlpD"	2
"BP"	"GO:0045229"	"external encapsulating structure organization"	"2/247"	"17/2736"	0.462559731180177	0.970419689985469	0.970419689985469	"skp/pbpG"	2
"BP"	"GO:0006163"	"purine nucleotide metabolic process"	"7/247"	"71/2736"	0.462940413681347	0.970419689985469	0.970419689985469	"coaE/cyoA/moeA/yciA/ndk/mazG/atpE"	7
"MF"	"GO:0042578"	"phosphoric ester hydrolase activity"	"7/247"	"71/2736"	0.462940413681347	0.970419689985469	0.970419689985469	"wzb/nfo/rtn/yfcE/yfhB/yhjH/yjcC"	7
"BP"	"GO:0043604"	"amide biosynthetic process"	"15/247"	"159/2736"	0.469640074333515	0.970419689985469	0.970419689985469	"frr/carA/entB/rmf/prmC/rplT/infC/folC/alaS/arfA/rplQ/rpmC/rplB/asnA/argI"	15
"BP"	"GO:0006826"	"iron ion transport"	"3/247"	"28/2736"	0.470240830434411	0.970419689985469	0.970419689985469	"fepD/entS/fhuF"	3
"CC"	"GO:0032153"	"cell division site"	"3/247"	"28/2736"	0.470240830434411	0.970419689985469	0.970419689985469	"tolQ/nlpD/zapE"	3
"MF"	"GO:0033218"	"amide binding"	"3/247"	"28/2736"	0.470240830434411	0.970419689985469	0.970419689985469	"entB/dacA/torD"	3
"BP"	"GO:0048870"	"cell motility"	"4/247"	"39/2736"	0.473830921417864	0.970419689985469	0.970419689985469	"hha/yedQ/yhjH/frdB"	4
"BP"	"GO:0006855"	"xenobiotic transmembrane transport"	"6/247"	"61/2736"	0.477198731531116	0.970419689985469	0.970419689985469	"thiP/metN/rhtA/ybjE/macA/dctA"	6
"MF"	"GO:0016616"	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	"6/247"	"61/2736"	0.477198731531116	0.970419689985469	0.970419689985469	"dkgB/ghrA/pdxB/dkgA/dlgD/yihU"	6
"MF"	"GO:0008233"	"peptidase activity"	"7/247"	"72/2736"	0.478078966518676	0.970419689985469	0.970419689985469	"degP/map/dacA/pbpG/clpB/pepA/iadA"	7
"BP"	"GO:0010629"	"negative regulation of gene expression"	"10/247"	"106/2736"	0.491947194619594	0.970419689985469	0.970419689985469	"allR/fur/rmf/yjgJ/marR/rplT/alaS/gntR/asnC/fabR"	10
"BP"	"GO:0007154"	"cell communication"	"9/247"	"95/2736"	0.492327863629707	0.970419689985469	0.970419689985469	"iraP/sulA/uvrY/cheW/proQ/yeaG/mazG/torR/lsrK"	9
"BP"	"GO:0006508"	"proteolysis"	"8/247"	"84/2736"	0.492715360363022	0.970419689985469	0.970419689985469	"degP/map/dacA/flgM/pbpG/clpB/pepA/iadA"	8
"BP"	"GO:0006553"	"lysine metabolic process"	"2/247"	"18/2736"	0.493161458447049	0.970419689985469	0.970419689985469	"asd/lysC"	2
"BP"	"GO:0030258"	"lipid modification"	"2/247"	"18/2736"	0.493161458447049	0.970419689985469	0.970419689985469	"fixB/fadE"	2
"MF"	"GO:0060089"	"molecular transducer activity"	"2/247"	"18/2736"	0.493161458447049	0.970419689985469	0.970419689985469	"uvrY/torR"	2
"MF"	"GO:0140359"	"ABC-type transporter activity"	"2/247"	"18/2736"	0.493161458447049	0.970419689985469	0.970419689985469	"ugpC/rbsD"	2
"MF"	"GO:0004518"	"nuclease activity"	"5/247"	"51/2736"	0.493848055093279	0.970419689985469	0.970419689985469	"rnd/xthA/nfo/cas1/recC"	5
"BP"	"GO:0009141"	"nucleoside triphosphate metabolic process"	"4/247"	"40/2736"	0.494121719954729	0.970419689985469	0.970419689985469	"cyoA/moeA/mazG/atpE"	4
"CC"	"GO:0009986"	"cell surface"	"3/247"	"29/2736"	0.494137577814181	0.970419689985469	0.970419689985469	"cyoA/dmsA/hyaA"	3
"MF"	"GO:0032561"	"guanyl ribonucleotide binding"	"3/247"	"29/2736"	0.494137577814181	0.970419689985469	0.970419689985469	"yjgI/era/ffh"	3
"BP"	"GO:0042908"	"xenobiotic transport"	"6/247"	"63/2736"	0.50961457287214	0.970419689985469	0.970419689985469	"thiP/metN/rhtA/ybjE/macA/dctA"	6
"BP"	"GO:0022618"	"ribonucleoprotein complex assembly"	"5/247"	"52/2736"	0.511577816313681	0.970419689985469	0.970419689985469	"rplT/infC/rplQ/rpmC/rplB"	5
"BP"	"GO:0051301"	"cell division"	"5/247"	"52/2736"	0.511577816313681	0.970419689985469	0.970419689985469	"ftsK/sulA/pbpG/nlpD/zapE"	5
"BP"	"GO:0090305"	"nucleic acid phosphodiester bond hydrolysis"	"5/247"	"52/2736"	0.511577816313681	0.970419689985469	0.970419689985469	"rnd/xthA/nfo/cas1/recC"	5
"BP"	"GO:0071554"	"cell wall organization or biogenesis"	"4/247"	"41/2736"	0.514080549376065	0.970419689985469	0.970419689985469	"uppS/dacA/nagZ/pbpG"	4
"BP"	"GO:0006261"	"DNA-templated DNA replication"	"3/247"	"30/2736"	0.517490927498742	0.970419689985469	0.970419689985469	"tus/sbmC/dnaT"	3
"MF"	"GO:0019001"	"guanyl nucleotide binding"	"3/247"	"30/2736"	0.517490927498742	0.970419689985469	0.970419689985469	"yjgI/era/ffh"	3
"MF"	"GO:0046906"	"tetrapyrrole binding"	"3/247"	"30/2736"	0.517490927498742	0.970419689985469	0.970419689985469	"hyaC/torC/katG"	3
"MF"	"GO:0043565"	"sequence-specific DNA binding"	"8/247"	"86/2736"	0.520439045346093	0.970419689985469	0.970419689985469	"ybaO/fur/ftsK/yjgJ/tus/norR/asnC/fabR"	8
"MF"	"GO:0005525"	"GTP binding"	"2/247"	"19/2736"	0.522642592662466	0.970419689985469	0.970419689985469	"era/ffh"	2
"MF"	"GO:0008236"	"serine-type peptidase activity"	"2/247"	"19/2736"	0.522642592662466	0.970419689985469	0.970419689985469	"degP/dacA"	2
"MF"	"GO:0016881"	"acid-amino acid ligase activity"	"2/247"	"19/2736"	0.522642592662466	0.970419689985469	0.970419689985469	"entB/folC"	2
"MF"	"GO:0017171"	"serine hydrolase activity"	"2/247"	"19/2736"	0.522642592662466	0.970419689985469	0.970419689985469	"degP/dacA"	2
"BP"	"GO:0044093"	"positive regulation of molecular function"	"2/247"	"19/2736"	0.522642592662466	0.970419689985469	0.970419689985469	"ftsK/nlpD"	2
"BP"	"GO:0051259"	"protein complex oligomerization"	"5/247"	"53/2736"	0.529053257188708	0.970419689985469	0.970419689985469	"maa/nagA/yeiG/lysP/yfcE"	5
"BP"	"GO:0071826"	"ribonucleoprotein complex subunit organization"	"5/247"	"53/2736"	0.529053257188708	0.970419689985469	0.970419689985469	"rplT/infC/rplQ/rpmC/rplB"	5
"BP"	"GO:0055086"	"nucleobase-containing small molecule metabolic process"	"15/247"	"165/2736"	0.530756716461226	0.970419689985469	0.970419689985469	"rihC/carA/coaE/pyrH/cdsA/cyoA/moeA/yciA/pntB/pyrC/ndk/mazG/rpe/pyrE/atpE"	15
"BP"	"GO:0009064"	"glutamine family amino acid metabolic process"	"4/247"	"42/2736"	0.533673372727161	0.970419689985469	0.970419689985469	"carA/astB/argA/argI"	4
"BP"	"GO:0006790"	"sulfur compound metabolic process"	"8/247"	"87/2736"	0.53410958465375	0.970419689985469	0.970419689985469	"erpA/ybaO/yciA/sufA/cysJ/yihS/yihU/yjjX"	8
"MF"	"GO:0004175"	"endopeptidase activity"	"3/247"	"31/2736"	0.540256189980287	0.970419689985469	0.970419689985469	"degP/dacA/pbpG"	3
"BP"	"GO:0007049"	"cell cycle"	"3/247"	"31/2736"	0.540256189980287	0.970419689985469	0.970419689985469	"sulA/pbpG/dnaT"	3
"BP"	"GO:0022402"	"cell cycle process"	"3/247"	"31/2736"	0.540256189980287	0.970419689985469	0.970419689985469	"sulA/pbpG/dnaT"	3
"CC"	"GO:1990234"	"transferase complex"	"3/247"	"31/2736"	0.540256189980287	0.970419689985469	0.970419689985469	"dnaE/sucA/ilvB"	3
"BP"	"GO:0090407"	"organophosphate biosynthetic process"	"13/247"	"144/2736"	0.544980655276402	0.970419689985469	0.970419689985469	"carA/araD/coaE/pyrH/cdsA/lpxB/moeA/pdxH/pyrC/pdxB/yfhB/pyrE/atpE"	13
"BP"	"GO:0009073"	"aromatic amino acid family biosynthetic process"	"2/247"	"20/2736"	0.550955476804078	0.970419689985469	0.970419689985469	"aroL/pheA"	2
"MF"	"GO:0016661"	"oxidoreductase activity, acting on other nitrogenous compounds as donors"	"2/247"	"20/2736"	0.550955476804078	0.970419689985469	0.970419689985469	"hcp/torA"	2
"MF"	"GO:0043022"	"ribosome binding"	"2/247"	"20/2736"	0.550955476804078	0.970419689985469	0.970419689985469	"rmf/infC"	2
"BP"	"GO:0051668"	"localization within membrane"	"2/247"	"20/2736"	0.550955476804078	0.970419689985469	0.970419689985469	"skp/ffh"	2
"BP"	"GO:0072657"	"protein localization to membrane"	"2/247"	"20/2736"	0.550955476804078	0.970419689985469	0.970419689985469	"skp/ffh"	2
"BP"	"GO:0019725"	"cellular homeostasis"	"4/247"	"43/2736"	0.552870110219866	0.970419689985469	0.970419689985469	"ybbL/fepD/cutC/fhuF"	4
"BP"	"GO:0031668"	"cellular response to extracellular stimulus"	"4/247"	"43/2736"	0.552870110219866	0.970419689985469	0.970419689985469	"iraP/sulA/yeaG/mazG"	4
"BP"	"GO:0046365"	"monosaccharide catabolic process"	"4/247"	"43/2736"	0.552870110219866	0.970419689985469	0.970419689985469	"araD/rpe/xylB/rbsD"	4
"BP"	"GO:0071496"	"cellular response to external stimulus"	"4/247"	"43/2736"	0.552870110219866	0.970419689985469	0.970419689985469	"iraP/sulA/yeaG/mazG"	4
"BP"	"GO:0009991"	"response to extracellular stimulus"	"6/247"	"66/2736"	0.556775128749899	0.970419689985469	0.970419689985469	"iraP/cspD/sulA/yeaG/mazG/hofP"	6
"BP"	"GO:1901362"	"organic cyclic compound biosynthetic process"	"41/247"	"459/2736"	0.560196071425138	0.970419689985469	0.970419689985469	"carA/coaE/sfsA/cdaR/pyrH/cdsA/dnaE/yafC/iraP/aroL/phoB/ybaO/aes/allR/entB/fur/moeA/cspD/ftsK/yjgJ/ykgA/ydcR/marR/pdxH/rplT/flgM/pyrC/folC/pdxB/pheA/alaS/norR/mazG/gntR/xylR/pyrE/torR/atpE/asnC/fabR/pepA"	41
"BP"	"GO:0006996"	"organelle organization"	"8/247"	"89/2736"	0.561002981950633	0.970419689985469	0.970419689985469	"rplT/infC/cas1/recC/rplQ/rpmC/rplB/frdB"	8
"BP"	"GO:0006575"	"cellular modified amino acid metabolic process"	"3/247"	"32/2736"	0.562396347287694	0.970419689985469	0.970419689985469	"fixB/fixC/folC"	3
"BP"	"GO:0006970"	"response to osmotic stress"	"3/247"	"32/2736"	0.562396347287694	0.970419689985469	0.970419689985469	"ftsK/proQ/cpsB"	3
"BP"	"GO:0009205"	"purine ribonucleoside triphosphate metabolic process"	"3/247"	"32/2736"	0.562396347287694	0.970419689985469	0.970419689985469	"cyoA/moeA/atpE"	3
"BP"	"GO:0051262"	"protein tetramerization"	"3/247"	"32/2736"	0.562396347287694	0.970419689985469	0.970419689985469	"nagA/yeiG/yfcE"	3
"BP"	"GO:0051289"	"protein homotetramerization"	"3/247"	"32/2736"	0.562396347287694	0.970419689985469	0.970419689985469	"nagA/yeiG/yfcE"	3
"BP"	"GO:0023052"	"signaling"	"5/247"	"55/2736"	0.563147359489052	0.970419689985469	0.970419689985469	"uvrY/cheW/proQ/torR/lsrK"	5
"BP"	"GO:0010467"	"gene expression"	"42/247"	"471/2736"	0.565496476100829	0.970419689985469	0.970419689985469	"frr/sfsA/erpA/cdaR/skp/tilS/yaeB/yafC/iraP/phoB/ybaO/hha/aes/allR/fur/cspD/ftsK/rmf/proQ/prmC/yjgJ/ykgA/ydcR/marR/sufA/rplT/infC/flgM/alaS/norR/arfA/rplQ/rpmC/rplB/rtcB/gntR/xylR/torD/torR/asnC/fabR/pepA"	42
"CC"	"GO:1904949"	"ATPase complex"	"4/247"	"44/2736"	0.571644490974196	0.970419689985469	0.970419689985469	"fhuB/metN/potH/ugpC"	4
"MF"	"GO:0008094"	"ATP-dependent activity, acting on DNA"	"2/247"	"21/2736"	0.578070094552286	0.970419689985469	0.970419689985469	"ftsK/recC"	2
"BP"	"GO:0017148"	"negative regulation of translation"	"2/247"	"21/2736"	0.578070094552286	0.970419689985469	0.970419689985469	"rmf/rplT"	2
"BP"	"GO:0034249"	"negative regulation of cellular amide metabolic process"	"2/247"	"21/2736"	0.578070094552286	0.970419689985469	0.970419689985469	"rmf/rplT"	2
"BP"	"GO:0042278"	"purine nucleoside metabolic process"	"2/247"	"21/2736"	0.578070094552286	0.970419689985469	0.970419689985469	"rihC/moeA"	2
"MF"	"GO:0052689"	"carboxylic ester hydrolase activity"	"2/247"	"21/2736"	0.578070094552286	0.970419689985469	0.970419689985469	"aes/alaS"	2
"MF"	"GO:0090563"	"protein-phosphocysteine-sugar phosphotransferase activity"	"2/247"	"21/2736"	0.578070094552286	0.970419689985469	0.970419689985469	"fruB/gatC"	2
"BP"	"GO:1901678"	"iron coordination entity transport"	"2/247"	"21/2736"	0.578070094552286	0.970419689985469	0.970419689985469	"fepD/entS"	2
"MF"	"GO:0003735"	"structural constituent of ribosome"	"5/247"	"56/2736"	0.579724794935057	0.970419689985469	0.970419689985469	"rplT/rpmI/rplQ/rpmC/rplB"	5
"BP"	"GO:0062197"	"cellular response to chemical stress"	"3/247"	"33/2736"	0.583881470355237	0.970419689985469	0.970419689985469	"proQ/norW/katG"	3
"BP"	"GO:1901264"	"carbohydrate derivative transport"	"3/247"	"33/2736"	0.583881470355237	0.970419689985469	0.970419689985469	"nupC/ugpC/yhjD"	3
"BP"	"GO:0043043"	"peptide biosynthetic process"	"11/247"	"125/2736"	0.58414169166156	0.970419689985469	0.970419689985469	"frr/entB/rmf/prmC/rplT/infC/alaS/arfA/rplQ/rpmC/rplB"	11
"BP"	"GO:0072524"	"pyridine-containing compound metabolic process"	"4/247"	"45/2736"	0.589973887674117	0.970419689985469	0.970419689985469	"pntB/pdxH/pdxB/rpe"	4
"BP"	"GO:0006518"	"peptide metabolic process"	"12/247"	"137/2736"	0.590805697317664	0.970419689985469	0.970419689985469	"frr/entB/rmf/prmC/rplT/infC/alaS/arfA/rplQ/rpmC/rplB/pepA"	12
"MF"	"GO:0016614"	"oxidoreductase activity, acting on CH-OH group of donors"	"6/247"	"69/2736"	0.601755344106569	0.970419689985469	0.970419689985469	"dkgB/ghrA/pdxB/dkgA/dlgD/yihU"	6
"BP"	"GO:0006633"	"fatty acid biosynthetic process"	"2/247"	"22/2736"	0.603971295705131	0.970419689985469	0.970419689985469	"fabZ/fabF"	2
"BP"	"GO:0009072"	"aromatic amino acid family metabolic process"	"2/247"	"22/2736"	0.603971295705131	0.970419689985469	0.970419689985469	"aroL/pheA"	2
"BP"	"GO:0034599"	"cellular response to oxidative stress"	"2/247"	"22/2736"	0.603971295705131	0.970419689985469	0.970419689985469	"norW/katG"	2
"BP"	"GO:0001539"	"cilium or flagellum-dependent cell motility"	"3/247"	"34/2736"	0.604688140143428	0.970419689985469	0.970419689985469	"yedQ/yhjH/frdB"	3
"BP"	"GO:0071973"	"bacterial-type flagellum-dependent cell motility"	"3/247"	"34/2736"	0.604688140143428	0.970419689985469	0.970419689985469	"yedQ/yhjH/frdB"	3
"BP"	"GO:0097588"	"archaeal or bacterial-type flagellum-dependent cell motility"	"3/247"	"34/2736"	0.604688140143428	0.970419689985469	0.970419689985469	"yedQ/yhjH/frdB"	3
"BP"	"GO:0042592"	"homeostatic process"	"4/247"	"46/2736"	0.607839138160422	0.970419689985469	0.970419689985469	"ybbL/fepD/cutC/fhuF"	4
"BP"	"GO:0070925"	"organelle assembly"	"5/247"	"58/2736"	0.61185384665439	0.970419689985469	0.970419689985469	"rplT/rplQ/rpmC/rplB/frdB"	5
"BP"	"GO:0140694"	"non-membrane-bounded organelle assembly"	"5/247"	"58/2736"	0.61185384665439	0.970419689985469	0.970419689985469	"rplT/rplQ/rpmC/rplB/frdB"	5
"MF"	"GO:0004532"	"exoribonuclease activity"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"rnd"	1
"BP"	"GO:0006119"	"oxidative phosphorylation"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"cyoA"	1
"BP"	"GO:0006473"	"protein acetylation"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"yhbS"	1
"MF"	"GO:0008194"	"UDP-glycosyltransferase activity"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"lpxB"	1
"BP"	"GO:0009394"	"2'-deoxyribonucleotide metabolic process"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"mazG"	1
"BP"	"GO:0015748"	"organophosphate ester transport"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"ugpC"	1
"MF"	"GO:0016896"	"exoribonuclease activity, producing 5'-phosphomonoesters"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"rnd"	1
"BP"	"GO:0017000"	"antibiotic biosynthetic process"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"entB"	1
"BP"	"GO:0019646"	"aerobic electron transport chain"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"cyoA"	1
"BP"	"GO:0019692"	"deoxyribose phosphate metabolic process"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"mazG"	1
"BP"	"GO:0031460"	"glycine betaine transport"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"yehW"	1
"BP"	"GO:0031564"	"transcription antitermination"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"pepA"	1
"BP"	"GO:0034755"	"iron ion transmembrane transport"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"fepD"	1
"BP"	"GO:0043543"	"protein acylation"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"yhbS"	1
"BP"	"GO:0046131"	"pyrimidine ribonucleoside metabolic process"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"mazG"	1
"BP"	"GO:0046164"	"alcohol catabolic process"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"gcl"	1
"BP"	"GO:0051156"	"glucose 6-phosphate metabolic process"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"rpe"	1
"BP"	"GO:0051205"	"protein insertion into membrane"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"skp"	1
"CC"	"GO:0071575"	"integral component of external side of plasma membrane"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"cyoA"	1
"BP"	"GO:0090503"	"RNA phosphodiester bond hydrolysis, exonucleolytic"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"rnd"	1
"BP"	"GO:1900190"	"regulation of single-species biofilm formation"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"hha"	1
"CC"	"GO:1905347"	"endodeoxyribonuclease complex"	"1/247"	"10/2736"	0.612405629034103	0.970419689985469	0.970419689985469	"xerC"	1
"BP"	"GO:0036211"	"protein modification process"	"11/247"	"128/2736"	0.616977301077314	0.970419689985469	0.970419689985469	"map/moeA/cheW/prmC/yeaG/wzb/era/yhbO/yhbS/ppiA/nrfG"	11
