GID,CHROMOSOME
SEN_RS13225,1
SEN_RS16235,1
SEN_RS20465,1
SEN_RS16950,1
SEN_RS18335,1
SEN_RS20730,1
SEN_RS01780,1
SEN_RS02420,1
SEN_RS09065,1
SEN_RS06025,1
SEN_RS18970,1
SEN_RS02720,1
SEN_RS10045,1
SEN_RS17030,1
SEN_RS12795,1
SEN_RS00065,1
SEN_RS14210,1
SEN_RS11890,1
SEN_RS19680,1
SEN_RS07895,1
SEN_RS17765,1
SEN_RS11020,1
SEN_RS00815,1
SEN_RS04160,1
SEN_RS00325,1
SEN_RS03110,1
SEN_RS04865,1
SEN_RS23890,1
SEN_RS20935,1
SEN_RS02845,1
SEN_RS19830,1
SEN_RS09070,1
SEN_RS04380,1
SEN_RS05350,1
SEN_RS21295,1
SEN_RS04590,1
SEN_RS14215,1
SEN_RS17295,1
SEN_RS11025,1
SEN_RS11895,1
SEN_RS22645,1
SEN_RS06375,1
SEN_RS06880,1
SEN_RS09075,1
SEN_RS15795,1
SEN_RS06695,1
SEN_RS10050,1
SEN_RS03015,1
SEN_RS14220,1
SEN_RS21515,1
SEN_RS22165,1
SEN_RS07165,1
SEN_RS12800,1
SEN_RS11030,1
SEN_RS11900,1
SEN_RS14890,1
SEN_RS18550,1
SEN_RS15570,1
SEN_RS16715,1
SEN_RS07390,1
SEN_RS05845,1
SEN_RS00215,1
SEN_RS21550,1
SEN_RS09080,1
SEN_RS02310,1
SEN_RS02850,1
SEN_RS15125,1
SEN_RS15965,1
SEN_RS14225,1
SEN_RS18735,1
SEN_RS07595,1
SEN_RS11035,1
SEN_RS00820,1
SEN_RS13230,1
SEN_RS13885,1
SEN_RS16245,1
SEN_RS01380,1
SEN_RS03685,1
SEN_RS06125,1
SEN_RS17540,1
SEN_RS20230,1
SEN_RS01785,1
SEN_RS20735,1
SEN_RS01115,1
SEN_RS19665,1
SEN_RS18975,1
SEN_RS16870,1
SEN_RS05145,1
SEN_RS10055,1
SEN_RS06225,1
SEN_RS12805,1
SEN_RS17770,1
SEN_RS11040,1
SEN_RS11905,1
SEN_RS04165,1
SEN_RS03115,1
SEN_RS04870,1
SEN_RS17930,1
SEN_RS20940,1
SEN_RS19140,1
SEN_RS00210,1
SEN_RS02855,1
SEN_RS12465,1
SEN_RS09085,1
SEN_RS22530,1
SEN_RS04385,1
SEN_RS24820,1
SEN_RS14230,1
SEN_RS04595,1
SEN_RS05355,1
SEN_RS11045,1
SEN_RS00825,1
SEN_RS21745,1
SEN_RS13235,1
SEN_RS05585,1
SEN_RS17165,1
SEN_RS19945,1
SEN_RS06885,1
SEN_RS19365,1
SEN_RS15800,1
SEN_RS13055,1
SEN_RS11910,1
SEN_RS18640,1
SEN_RS07170,1
SEN_RS24685,1
SEN_RS17425,1
SEN_RS12810,1
SEN_RS08100,1
SEN_RS07395,1
SEN_RS15575,1
SEN_RS01385,1
SEN_RS02315,1
SEN_RS22225,1
SEN_RS16555,1
SEN_RS05725,1
SEN_RS09090,1
SEN_RS07700,1
SEN_RS01790,1
SEN_RS02880,1
SEN_RS06820,1
SEN_RS15130,1
SEN_RS10060,1
SEN_RS14235,1
SEN_RS15970,1
SEN_RS11050,1
SEN_RS18740,1
SEN_RS16250,1
SEN_RS20490,1
SEN_RS03690,1
SEN_RS16955,1
SEN_RS18980,1
SEN_RS18340,1
SEN_RS21595,1
SEN_RS20740,1
SEN_RS00165,1
SEN_RS00830,1
SEN_RS17035,1
SEN_RS24715,1
SEN_RS17775,1
SEN_RS11055,1
SEN_RS11915,1
SEN_RS24920,1
SEN_RS03120,1
SEN_RS04875,1
SEN_RS20945,1
SEN_RS01390,1
SEN_RS07965,1
SEN_RS22375,1
SEN_RS20485,1
SEN_RS09095,1
SEN_RS01795,1
SEN_RS02320,1
SEN_RS02905,1
SEN_RS04390,1
SEN_RS17300,1
SEN_RS21300,1
SEN_RS21790,1
SEN_RS04600,1
SEN_RS10065,1
SEN_RS19835,1
SEN_RS14240,1
SEN_RS13240,1
SEN_RS05360,1
SEN_RS11060,1
SEN_RS22650,1
SEN_RS06380,1
SEN_RS03695,1
SEN_RS22010,1
SEN_RS06890,1
SEN_RS19370,1
SEN_RS20085,1
SEN_RS15805,1
SEN_RS08215,1
SEN_RS13245,1
SEN_RS03025,1
SEN_RS11065,1
SEN_RS07175,1
SEN_RS12815,1
SEN_RS11920,1
SEN_RS14895,1
SEN_RS06700,1
SEN_RS07400,1
SEN_RS15580,1
SEN_RS16720,1
SEN_RS01395,1
SEN_RS05850,1
SEN_RS03130,1
SEN_RS00105,1
SEN_RS09100,1
SEN_RS18230,1
SEN_RS01800,1
SEN_RS02325,1
SEN_RS16465,1
SEN_RS10070,1
SEN_RS14245,1
SEN_RS13250,1
SEN_RS07600,1
SEN_RS15975,1
SEN_RS01310,1
SEN_RS18745,1
SEN_RS16260,1
SEN_RS19670,1
SEN_RS06130,1
SEN_RS17545,1
SEN_RS20235,1
SEN_RS18985,1
SEN_RS07795,1
SEN_RS05150,1
SEN_RS20745,1
SEN_RS17780,1
SEN_RS16875,1
SEN_RS13255,1
SEN_RS18450,1
SEN_RS00835,1
SEN_RS06230,1
SEN_RS11070,1
SEN_RS11925,1
SEN_RS24215,1
SEN_RS17935,1
SEN_RS04880,1
SEN_RS20955,1
SEN_RS19145,1
SEN_RS18495,1
SEN_RS03700,1
SEN_RS03135,1
SEN_RS09105,1
SEN_RS04395,1
SEN_RS01805,1
SEN_RS02330,1
SEN_RS02870,1
SEN_RS06540,1
SEN_RS04710,1
SEN_RS24955,1
SEN_RS04605,1
SEN_RS21145,1
SEN_RS14250,1
SEN_RS21455,1
SEN_RS13260,1
SEN_RS05365,1
SEN_RS24830,1
SEN_RS12820,1
SEN_RS24550,1
SEN_RS05590,1
SEN_RS01400,1
SEN_RS19950,1
SEN_RS06895,1
SEN_RS19375,1
SEN_RS22435,1
SEN_RS15810,1
SEN_RS07180,1
SEN_RS13060,1
SEN_RS18645,1
SEN_RS11075,1
SEN_RS11930,1
SEN_RS14900,1
SEN_RS08105,1
SEN_RS07405,1
SEN_RS05970,1
SEN_RS15585,1
SEN_RS16560,1
SEN_RS03705,1
SEN_RS03140,1
SEN_RS21435,1
SEN_RS15135,1
SEN_RS06825,1
SEN_RS15350,1
SEN_RS10080,1
SEN_RS14255,1
SEN_RS13265,1
SEN_RS18110,1
SEN_RS00840,1
SEN_RS15980,1
SEN_RS18750,1
SEN_RS16265,1
SEN_RS20495,1
SEN_RS16960,1
SEN_RS18990,1
SEN_RS18345,1
SEN_RS00330,1
SEN_RS06030,1
SEN_RS07900,1
SEN_RS11080,1
SEN_RS17940,1
SEN_RS17040,1
SEN_RS04180,1
SEN_RS17785,1
SEN_RS04885,1
SEN_RS20960,1
SEN_RS12485,1
SEN_RS11935,1
SEN_RS03160,1
SEN_RS09110,1
SEN_RS01815,1
SEN_RS04610,1
SEN_RS21700,1
SEN_RS09360,1
SEN_RS17305,1
SEN_RS15445,1
SEN_RS21795,1
SEN_RS02340,1
SEN_RS10085,1
SEN_RS19840,1
SEN_RS14260,1
SEN_RS13270,1
SEN_RS00845,1
SEN_RS00240,1
SEN_RS01405,1
SEN_RS22655,1
SEN_RS06385,1
SEN_RS03710,1
SEN_RS06900,1
SEN_RS19380,1
SEN_RS22725,1
SEN_RS20090,1
SEN_RS15815,1
SEN_RS13275,1
SEN_RS21520,1
SEN_RS03020,1
SEN_RS15590,1
SEN_RS07410,1
SEN_RS11085,1
SEN_RS18555,1
SEN_RS14905,1
SEN_RS06705,1
SEN_RS07525,1
SEN_RS07185,1
SEN_RS16725,1
SEN_RS22170,1
SEN_RS05855,1
SEN_RS11940,1
SEN_RS03150,1
SEN_RS09115,1
SEN_RS01820,1
SEN_RS24470,1
SEN_RS15140,1
SEN_RS23385,1
SEN_RS02345,1
SEN_RS14265,1
SEN_RS13280,1
SEN_RS15985,1
SEN_RS11090,1
SEN_RS18755,1
SEN_RS16270,1
SEN_RS24695,1
SEN_RS19700,1
SEN_RS09120,1
SEN_RS17550,1
SEN_RS20240,1
SEN_RS05155,1
SEN_RS07800,1
SEN_RS13285,1
SEN_RS20750,1
SEN_RS00075,1
SEN_RS14270,1
SEN_RS17945,1
SEN_RS11095,1
SEN_RS06235,1
SEN_RS17790,1
SEN_RS04890,1
SEN_RS20965,1
SEN_RS03155,1
SEN_RS19150,1
SEN_RS11945,1
SEN_RS03715,1
SEN_RS22345,1
SEN_RS09125,1
SEN_RS12825,1
SEN_RS01825,1
SEN_RS00220,1
SEN_RS22535,1
SEN_RS04615,1
SEN_RS06545,1
SEN_RS04715,1
SEN_RS02350,1
SEN_RS13290,1
SEN_RS04400,1
SEN_RS14275,1
SEN_RS21150,1
SEN_RS00855,1
SEN_RS05370,1
SEN_RS21750,1
SEN_RS05595,1
SEN_RS11950,1
SEN_RS01410,1
SEN_RS17170,1
SEN_RS09130,1
SEN_RS06905,1
SEN_RS25000,1
SEN_RS05730,1
SEN_RS20095,1
SEN_RS13065,1
SEN_RS18650,1
SEN_RS23475,1
SEN_RS07415,1
SEN_RS14910,1
SEN_RS17430,1
SEN_RS08110,1
SEN_RS15595,1
SEN_RS11955,1
SEN_RS07705,1
SEN_RS03320,1
SEN_RS16565,1
SEN_RS21440,1
SEN_RS03720,1
SEN_RS22230,1
SEN_RS22730,1
SEN_RS09135,1
SEN_RS01830,1
SEN_RS15355,1
SEN_RS15145,1
SEN_RS02355,1
SEN_RS13295,1
SEN_RS10095,1
SEN_RS23700,1
SEN_RS18115,1
SEN_RS00860,1
SEN_RS15990,1
SEN_RS11100,1
SEN_RS18760,1
SEN_RS16275,1
SEN_RS11960,1
SEN_RS20500,1
SEN_RS16965,1
SEN_RS09140,1
SEN_RS02885,1
SEN_RS18995,1
SEN_RS18350,1
SEN_RS13300,1
SEN_RS10100,1
SEN_RS21600,1
SEN_RS14280,1
SEN_RS06035,1
SEN_RS07905,1
SEN_RS11105,1
SEN_RS17950,1
SEN_RS17045,1
SEN_RS04185,1
SEN_RS24575,1
SEN_RS04895,1
SEN_RS11965,1
SEN_RS20970,1
SEN_RS03165,1
SEN_RS12490,1
SEN_RS19155,1
SEN_RS07970,1
SEN_RS22380,1
SEN_RS20645,1
SEN_RS09145,1
SEN_RS01835,1
SEN_RS12830,1
SEN_RS04620,1
SEN_RS17310,1
SEN_RS21305,1
SEN_RS21800,1
SEN_RS13305,1
SEN_RS10105,1
SEN_RS19845,1
SEN_RS14285,1
SEN_RS00865,1
SEN_RS11970,1
SEN_RS22015,1
SEN_RS06390,1
SEN_RS22075,1
SEN_RS09150,1
SEN_RS06910,1
SEN_RS15820,1
SEN_RS16470,1
SEN_RS20100,1
SEN_RS13310,1
SEN_RS10110,1
SEN_RS24645,1
SEN_RS07420,1
SEN_RS23200,1
SEN_RS14915,1
SEN_RS06710,1
SEN_RS15600,1
SEN_RS11975,1
SEN_RS16730,1
SEN_RS18235,1
SEN_RS03170,1
SEN_RS02415,1
SEN_RS03725,1
SEN_RS05860,1
SEN_RS09155,1
SEN_RS01840,1
SEN_RS10115,1
SEN_RS02360,1
SEN_RS19215,1
SEN_RS13315,1
SEN_RS15150,1
SEN_RS24425,1
SEN_RS00870,1
SEN_RS15995,1
SEN_RS11115,1
SEN_RS16280,1
SEN_RS11980,1
SEN_RS13440,1
SEN_RS05160,1
SEN_RS19705,1
SEN_RS09160,1
SEN_RS16240,1
SEN_RS20245,1
SEN_RS20975,1
SEN_RS02890,1
SEN_RS10120,1
SEN_RS17955,1
SEN_RS07805,1
SEN_RS13320,1
SEN_RS20755,1
SEN_RS14295,1
SEN_RS16880,1
SEN_RS18455,1
SEN_RS06240,1
SEN_RS11120,1
SEN_RS00395,1
SEN_RS04900,1
SEN_RS19160,1
SEN_RS11985,1
SEN_RS19685,1
SEN_RS03175,1
SEN_RS01420,1
SEN_RS24660,1
SEN_RS01845,1
SEN_RS00225,1
SEN_RS12835,1
SEN_RS04625,1
SEN_RS06550,1
SEN_RS04720,1
SEN_RS04405,1
SEN_RS02365,1
SEN_RS13325,1
SEN_RS10125,1
SEN_RS14300,1
SEN_RS21155,1
SEN_RS00875,1
SEN_RS05375,1
SEN_RS11125,1
SEN_RS00020,1
SEN_RS05600,1
SEN_RS11990,1
SEN_RS19955,1
SEN_RS06920,1
SEN_RS21915,1
SEN_RS18655,1
SEN_RS09165,1
SEN_RS15825,1
SEN_RS20980,1
SEN_RS00400,1
SEN_RS22455,1
SEN_RS03280,1
SEN_RS07425,1
SEN_RS10130,1
SEN_RS14305,1
SEN_RS13070,1
SEN_RS11130,1
SEN_RS14920,1
SEN_RS05975,1
SEN_RS08115,1
SEN_RS07190,1
SEN_RS15605,1
SEN_RS11995,1
SEN_RS03180,1
SEN_RS01425,1
SEN_RS03730,1
SEN_RS16570,1
SEN_RS21445,1
SEN_RS09170,1
SEN_RS01850,1
SEN_RS12840,1
SEN_RS06830,1
SEN_RS15360,1
SEN_RS15155,1
SEN_RS13330,1
SEN_RS10135,1
SEN_RS24110,1
SEN_RS18120,1
SEN_RS00880,1
SEN_RS16000,1
SEN_RS11135,1
SEN_RS24970,1
SEN_RS22060,1
SEN_RS16285,1
SEN_RS12000,1
SEN_RS20505,1
SEN_RS09175,1
SEN_RS00405,1
SEN_RS20250,1
SEN_RS05170,1
SEN_RS20985,1
SEN_RS02895,1
SEN_RS24910,1
SEN_RS17960,1
SEN_RS03285,1
SEN_RS18355,1
SEN_RS13335,1
SEN_RS10140,1
SEN_RS00080,1
SEN_RS12005,1
SEN_RS11140,1
SEN_RS12495,1
SEN_RS17050,1
SEN_RS04190,1
SEN_RS19165,1
SEN_RS03185,1
SEN_RS01430,1
SEN_RS04905,1
SEN_RS09180,1
SEN_RS02395,1
SEN_RS12845,1
SEN_RS04630,1
SEN_RS17315,1
SEN_RS15450,1
SEN_RS21805,1
SEN_RS10145,1
SEN_RS12010,1
SEN_RS19850,1
SEN_RS00885,1
SEN_RS05380,1
SEN_RS11145,1
SEN_RS05605,1
SEN_RS02375,1
SEN_RS08220,1
SEN_RS09185,1
SEN_RS06925,1
SEN_RS00410,1
SEN_RS06395,1
SEN_RS19385,1
SEN_RS07430,1
SEN_RS13340,1
SEN_RS10150,1
SEN_RS14310,1
SEN_RS12015,1
SEN_RS03035,1
SEN_RS11150,1
SEN_RS14925,1
SEN_RS24630,1
SEN_RS07195,1
SEN_RS16735,1
SEN_RS03190,1
SEN_RS22840,1
SEN_RS18560,1
SEN_RS03735,1
SEN_RS15610,1
SEN_RS09190,1
SEN_RS21555,1
SEN_RS01860,1
SEN_RS12850,1
SEN_RS17500,1
SEN_RS15160,1
SEN_RS13345,1
SEN_RS10155,1
SEN_RS12025,1
SEN_RS14315,1
SEN_RS00890,1
SEN_RS11155,1
SEN_RS07605,1
SEN_RS16290,1
SEN_RS02380,1
SEN_RS19710,1
SEN_RS09195,1
SEN_RS17555,1
SEN_RS20990,1
SEN_RS02915,1
SEN_RS20435,1
SEN_RS10160,1
SEN_RS20255,1
SEN_RS07810,1
SEN_RS24720,1
SEN_RS20760,1
SEN_RS14320,1
SEN_RS00980,1
SEN_RS06245,1
SEN_RS17795,1
SEN_RS03195,1
SEN_RS19170,1
SEN_RS04915,1
SEN_RS06555,1
SEN_RS06615,1
SEN_RS09200,1
SEN_RS01865,1
SEN_RS00230,1
SEN_RS22540,1
SEN_RS04635,1
SEN_RS04725,1
SEN_RS13350,1
SEN_RS10165,1
SEN_RS14325,1
SEN_RS12030,1
SEN_RS00895,1
SEN_RS05385,1
SEN_RS11160,1
SEN_RS21160,1
SEN_RS21755,1

